id;name;name_chinese;location;city;province;country;description;website_url;tuition_min;tuition_max;tuition_currency;image_url;images;established_year;type;created_at;updated_at;logo_url;video_urls;ranking_world;ranking_national;meta_title;meta_description;meta_keywords;og_image;slug;application_deadline;is_active;intake_months;default_tuition_per_year;default_tuition_currency;use_default_tuition;scholarship_percentage;tuition_by_degree;scholarship_by_degree;tier;acceptance_flexibility;csca_required;has_application_fee
0cf79352-c1ac-479b-8172-07b72d8991cd;Hainan University;海南大学;58 Renmin Avenue, Meilan District, Haikou, Hainan Province, China;Haikou;Hainan;China;Hainan University (HNU) is a comprehensive public university and a key national institution under the '211 Project' and 'Double First-Class' initiative. Founded in 1958, it has grown into the largest and most prestigious university in Hainan Province, playing a vital role in regional development and tropical studies. The university excels in fields such as tropical agriculture, marine sciences, tourism management, and environmental engineering, leveraging its unique geographical advantages in China's southernmost province. Notable programs include its College of Tropical Crops, which conducts cutting-edge research on rubber, coconut, and other tropical plants, and its School of Tourism, which benefits from Hainan's status as a major international tourist destination. HNU's campus in Haikou features modern facilities, lush greenery, and a vibrant student life with numerous clubs, cultural events, and sports activities. It attracts students from across China and internationally, offering a diverse academic environment focused on innovation and sustainability in tropical regions.;https://www.hainanu.edu.cn;25000.00;40000.00;CNY;https://static-data.gaokao.cn/upload/school/20250611/1749654353_8859_thumb.jpg;"[""https://static-data.gaokao.cn/upload/school/20250611/1749654353_8859_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20250611/1749654449_4062_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241121/1732173986_4124_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241121/1732174118_6377_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241121/1732174208_3883_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241121/1732174089_6294_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241121/1732174096_2920_thumb.jpg""]";1958;"[""211"",""Double First-Class""]";2026-01-17 07:54:09.341178+00;2026-01-30 21:36:44.691575+00;https://cdn.urongda.com//images/normal/medium/hainan-university-logo-1024px.png;[];1200;120;;;[];;hainan-university;2026-06-30;true;[9];;CNY;false;0;{};{};U3;Medium;true;false
12075ffe-d3d7-4fe0-9ce9-5d123587c70d;Jiaxing University;嘉兴南湖学院;No. 56, Yuexiu South Road, Nanhu District, Jiaxing, Zhejiang Province, China;Jiaxing;Zhejiang;China;Jiaxing University, founded in 1914, is a comprehensive public university located in Jiaxing, Zhejiang Province, known for its historical roots in the birthplace of the Communist Party of China. The university emphasizes applied disciplines and regional development, with strengths in engineering, business, and teacher education. Notable programs include textile engineering, mechanical design, and international economics and trade, reflecting Jiaxing's industrial heritage. The campus features modern facilities, a vibrant student life with cultural activities, and a focus on innovation and entrepreneurship, supported by local partnerships. It serves as a key institution for talent cultivation in the Yangtze River Delta region, blending academic rigor with practical skills.;https://www.zjxu.edu.cn;18000.00;28000.00;CNY;https://static-data.gaokao.cn/upload/school/201908/1559985534_2354_thumb.jpg;"[""https://static-data.gaokao.cn/upload/school/201908/1559985534_2354_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201908/1559985534_5202_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/202010/1607569137_7178_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/202010/1607569137_6432_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201908/1559985534_7435_thumb.jpg""]";1914;"[""Regular""]";2026-03-02 09:18:32.051824+00;2026-03-02 09:24:18.951853+00;https://static-data.gaokao.cn/upload/logo/2397.jpg;[];1800;250;;;[];;jiaxing-university;2026-06-30;true;[9];;CNY;false;0;{};{};U3;Medium;false;false
ce71db16-05f2-435c-83c1-7350151c4727;North China University of Water Resources and Electric Power;华北水利水电大学;No. 36, Beihuan Road, Jinshui District, Zhengzhou, Henan Province, China;Zhengzhou;Henan;China;North China University of Water Resources and Electric Power (NCWU), founded in 1951, is a key institution specializing in water resources, hydropower engineering, and environmental sciences. It has evolved into a multidisciplinary university offering programs in engineering, management, science, economics, and arts. NCWU is renowned for its strengths in hydraulic engineering, civil engineering, environmental science, and electric power systems, with notable programs including Water Conservancy and Hydropower Engineering, Hydraulic Structure Engineering, and Environmental Engineering. The university emphasizes practical training and research, collaborating with industries and government agencies on water resource management and sustainable development projects. Campus life is vibrant, with modern facilities, student clubs, cultural activities, and sports events, fostering a dynamic learning environment. NCWU contributes significantly to China's water and energy sectors, producing skilled professionals and advancing technological innovations.;https://www.ncwu.edu.cn;18000.00;32000.00;CNY;https://static-data.gaokao.cn/upload/school/201912/1552382688_5438_thumb.jpg;"[""https://static-data.gaokao.cn/upload/school/201912/1552382688_5438_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201912/1552382688_2217_thumb.JPG"",""https://static-data.gaokao.cn/upload/school/201912/1552382688_3239_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201912/1552382688_5576_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201912/1552382688_9698_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201912/1552382688_9618_thumb.JPG"",""https://static-data.gaokao.cn/upload/school/201912/1552382688_7673_thumb.JPG""]";1951;"[""Regular""]";2025-11-20 14:35:26.644544+00;2025-12-22 19:15:01.911792+00;https://cdn.urongda.com//images/normal/medium/north-china-university-of-water-resources-and-electric-power-logo-1024px.png;[];1850;185;;;[];;north-china-university-of-water-resources-and-electric-power;2026-06-20;true;[9];;CNY;false;0;{};{};U3;Medium;false;false
1de893f0-0520-4749-84e2-28bdf711fb06;Nanjing Agricultural University;南京农业大学;1 Weigang, Xuanwu District, Nanjing, Jiangsu Province, China;Nanjing;Jiangsu;China;Nanjing Agricultural University (NAU) is a prestigious public research university with a rich history dating back to 1902, originally founded as the Sanjiang Normal College's Agricultural Division. It is a key national university under the '211 Project', '985 Project', and 'Double First-Class' initiative, directly administered by the Ministry of Education. NAU excels in agricultural sciences, life sciences, and related disciplines, with notable strengths in crop science, plant protection, animal science, food science, and agricultural economics. The university is renowned for its research in sustainable agriculture, biotechnology, and rural development, contributing significantly to China's agricultural modernization. It offers a comprehensive range of undergraduate, master's, and doctoral programs across multiple colleges, fostering innovation and academic excellence. The campus in Nanjing features modern facilities, green spaces, and a vibrant student life, with active international collaborations and a strong emphasis on practical training and community engagement.;https://www.njau.edu.cn;25000.00;40000.00;CNY;https://static-data.gaokao.cn/upload/school/20241126/1732603130_4572_thumb.jpg;"[""https://static-data.gaokao.cn/upload/school/20241126/1732603076_1026_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241126/1732603130_4572_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241126/1732603239_7138_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241126/1732603239_6100_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241126/1732603239_2477_thumb.jpg""]";1902;"[""211"",""985"",""Double First-Class""]";2025-12-17 17:32:47.389543+00;2026-01-30 21:41:55.436126+00;https://cdn.urongda.com//images/normal/medium/nanjing-agricultural-university-logo-1024px.png;[];450;42;;;[];;nanjing-agricultural-university;;true;[];;CNY;false;0;{};{};U1;Medium;true;false
1708b2e4-f4bf-43d0-a8d1-e7bb1cad9046;Dalian University of Technology;大连理工大学;No. 2 Linggong Road, Ganjingzi District, Dalian, Liaoning Province, China;Dalian;Liaoning;China;Dalian University of Technology (DUT) is a prestigious national key university under the direct administration of the Ministry of Education of China. Founded in 1949, it is one of the earliest universities established by the Communist Party of China after the founding of the People's Republic. As a member of the '985 Project' and '211 Project', DUT is renowned for its strong emphasis on engineering, science, and management disciplines. The university excels in fields such as chemical engineering, mechanical engineering, civil engineering, materials science, and computer science, with numerous national key laboratories and research centers. Its campus in Dalian, a coastal city, offers a vibrant academic environment with modern facilities, extensive international collaborations, and a diverse student body. DUT is committed to fostering innovation, research excellence, and holistic education, contributing significantly to technological advancement and societal development in China and globally.;https://www.dlut.edu.cn;28000.00;42000.00;CNY;https://static-data.gaokao.cn/upload/school/201904/1559638709_7472_thumb.jpg;"[""https://static-data.gaokao.cn/upload/school/201904/1559638709_7472_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/1552284560_1869_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20240620/1718853904_2948_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20240620/1718853904_6945_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20240620/1718854072_4086_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20240620/1718854140_6188_thumb.jpg""]";1949;"[""985""]";2026-03-02 08:57:41.268712+00;2026-03-02 14:58:30.598857+00;https://cdn.urongda.com//images/normal/medium/dalian-university-of-technology-logo-1024px.png;[];450;25;;;[];;dalian-university-of-technology;;true;[];;CNY;false;0;{};{};U3;Medium;;false
d5c4b00a-5cc4-4f54-ada2-6a6c6e726ab6;Hankou University;汉口大学;No. 123, Hankou Road, Jianghan District, Wuhan, Hubei Province, China;Wuhan;Hubei;China;Hankou University, founded in 1995, is a comprehensive institution located in Wuhan, Hubei Province. It has grown into a key regional university focusing on applied sciences, business, and humanities. Strengths include programs in business administration, computer science, and environmental engineering, which are designed to meet local economic needs. The university emphasizes practical skills and innovation, with modern laboratories and industry partnerships. Campus life is vibrant, featuring student clubs, sports facilities, and cultural events that foster a diverse community. Hankou University is committed to providing accessible education and contributing to societal development through research and community engagement.;https://www.hankou.edu.cn;18000.00;28000.00;CNY;https://static-data.gaokao.cn/upload/school/202120/1618897244_4897_thumb.jpg;"[""https://static-data.gaokao.cn/upload/school/202120/1618897244_4897_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201906/1559819579_8218_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201906/1559819579_6619_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201906/1559819579_6540_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201906/1559819580_3681_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201906/1559819579_9227_thumb.jpg""]";1995;"[""Regular""]";2025-11-21 06:56:51.180198+00;2025-12-22 19:15:01.911792+00;https://static-data.gaokao.cn/upload/logo/1105.jpg;[];1200;150;;;[];;hankou-university;2026-06-21;true;[9];;CNY;false;0;{};{};U3;Medium;false;false
47439b4b-c7b4-44fb-b149-67661f782d0c;Harbin Institute of Technology;哈尔滨工业大学;No. 92 Xidazhi Street, Nangang District, Harbin;Harbin;Heilongjiang ;China;Harbin Institute of Technology (HIT) is a prestigious public research university founded in 1920, renowned for its strong emphasis on engineering, science, and technology. As a member of China's elite C9 League and holding 985, 211, and Double First-Class status, HIT is a key national institution with a global reputation. The university excels in fields such as aerospace engineering, mechanical engineering, computer science, materials science, and robotics, contributing significantly to China's space and defense programs. Its main campus in Harbin features a blend of historic and modern architecture, with additional campuses in Weihai and Shenzhen expanding its reach. HIT fosters a rigorous academic environment, attracting top students and faculty, and offers vibrant campus life with numerous student organizations, research opportunities, and international collaborations. Known for its innovation and practical applications, HIT consistently ranks among China's top universities and is a leader in technological advancements.;;28000.00;42000.00;CNY;https://static-data.gaokao.cn/upload/school/201906/1559826396_3964_thumb.jpg;"[""https://static-data.gaokao.cn/upload/school/201906/1559826396_3964_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201904/1559641458_5452_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201906/1559826396_8720_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201906/1559826396_2969_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241114/1731575924_5579_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241114/1731575924_7842_thumb.jpg""]";1920;"[""985"",""211"",""Double First-Class""]";2025-12-02 14:54:00.743329+00;2026-01-30 21:37:27.543432+00;https://cdn.urongda.com//images/normal/medium/harbin-institute-of-technology-logo-1024px.png;[];250;15;;;[];;harbin-institute-of-technology;2026-04-30;true;[9];;CNY;true;0;"{""Bachelor"":{""amount"":26000,""currency"":""CNY""},""Master"":{""amount"":30000,""currency"":""CNY""}}";{};U1;Medium;true;false
4e834da7-3784-4bed-84fa-358eda7903c3;Nanjing University of Aeronautics and Astronautics;南京航空航天大学;29 Yudao Street, Qinhuai District, Nanjing, Jiangsu Province, China;Nanjing;Jiangsu;China;Nanjing University of Aeronautics and Astronautics (NUAA) was founded in 1952 and is a key national university under the Ministry of Industry and Information Technology, designated as a Project 211 institution. It specializes in aeronautics, astronautics, and civil aviation, with strong programs in mechanical engineering, materials science, and information technology. The university is renowned for its research in aircraft design, propulsion systems, and unmanned aerial vehicles, contributing significantly to China's aerospace industry. NUAA offers a vibrant campus life with numerous student clubs, international exchange programs, and state-of-the-art facilities, including wind tunnels and flight simulators. It fosters innovation through collaborations with aerospace corporations and has produced many leaders in the field. The campus, located in the historic city of Nanjing, provides a conducive environment for academic and personal growth.;https://www.nuaa.edu.cn;25000.00;40000.00;CNY;https://static-data.gaokao.cn/upload/school/201912/1560324513_7789_thumb.jpg;"[""https://static-data.gaokao.cn/upload/school/201912/1560324513_7789_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201910/1554879066_4763_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201912/1560324513_4897_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241120/1732091867_7261_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241120/1732092033_5458_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241120/1732092006_6222_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241120/1732094399_5944_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241120/1732094479_5109_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241120/1732094495_8445_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241120/1732094552_8409_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241120/1732094594_6983_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241120/1732094630_6063_thumb.jpg""]";1952;"[""211"",""Double First-Class""]";2025-10-11 19:55:22.763544+00;2026-01-30 21:42:16.007123+00;https://cdn.urongda.com//images/normal/medium/nanjing-university-of-aeronautics-and-astronautics-logo-1024px.png;[];650;45;;;[];;nanjing-university-of-aeronautics-and-astronautics;2026-02-12;true;[];;CNY;false;0;{};{};U2;Medium;true;false
087d18f0-42cf-4260-a5bb-96ce82c6885f;Weifang University of Science and Technology;潍坊科技学院;No. 1299, Yuhe Road, Kuiwen District, Weifang City, Shandong Province, China;Weifang;Shandong;China;Weifang University of Science and Technology, established in 2001, is a private undergraduate institution located in Weifang, Shandong Province. The university focuses on applied sciences and technology, with key strengths in engineering, agriculture, and management disciplines. Notable programs include Mechanical Engineering, Computer Science, and Agricultural Science, which are designed to meet regional industrial needs. The campus features modern facilities, including laboratories, libraries, and sports complexes, fostering a vibrant student life with various clubs, cultural events, and internship opportunities. Emphasizing practical education and innovation, the university collaborates with local enterprises to enhance graduate employability, contributing to the economic development of the Shandong region.;https://www.wfust.edu.cn;18000.00;28000.00;CNY;https://static-data.gaokao.cn/upload/school/202121/1618985220_7017_thumb.jpg;"[""https://static-data.gaokao.cn/upload/school/202121/1618985220_7017_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201913/1560421010_8316_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201913/1560421010_7841_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201913/1560421010_6892_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201913/1560421010_8559_thumb.jpg""]";2001;"[""Regular""]";2025-11-21 06:59:58.23046+00;2025-12-22 19:15:01.911792+00;https://static-data.gaokao.cn/upload/logo/2134.jpg;[];1800;250;;;[];;weifang-university-of-science-and-technology;2026-06-21;true;[9];;CNY;false;0;{};{};U3;Medium;false;false
4f1443e7-d6e1-4c3f-85c9-400dc988c850;Shandong University of Technology;山东理工大学;No. 12, Zhangzhou Road, Zibo City, Shandong Province, China;Zibo;Shandong;China;Shandong University of Technology (SDUT), founded in 1956, is a comprehensive public university located in Zibo, Shandong Province. It has evolved from a technical institute into a multidisciplinary university offering programs in engineering, science, management, economics, arts, and law. SDUT is renowned for its strengths in mechanical engineering, materials science, electrical engineering, and chemical engineering, with notable programs in vehicle engineering and renewable energy technologies. The university emphasizes practical education and industry collaboration, fostering innovation through research centers and partnerships with local enterprises. Campus life is vibrant, featuring modern facilities, student clubs, cultural events, and sports activities, all set in a green, spacious environment that supports holistic student development. SDUT is committed to cultivating high-quality professionals who contribute to regional and national economic growth.;https://www.sdut.edu.cn;18000.00;30000.00;CNY;https://static-data.gaokao.cn/upload/school/201913/1560415858_4916_thumb.jpg;"[""https://static-data.gaokao.cn/upload/school/201913/1560415858_4916_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/202119/1618822364_7442_thumb.png"",""https://static-data.gaokao.cn/upload/school/201913/1560420732_5832_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201913/1560420732_2860_thumb.jpg""]";1956;"[""Regular""]";2025-10-06 16:24:24.84366+00;2026-01-30 21:44:00.030732+00;https://cdn.urongda.com//images/normal/medium/shandong-university-of-technology-logo-1024px.png;[];1850;185;;;[];;shandong-university-of-technology;2025-12-30;true;[3,9];;CNY;false;0;{};{};U3;Medium;true;false
0863a073-d511-4d6a-8a32-a63668bf45f3;Shanghai University of Political Science and Law;上海政法学院;No. 7989, Jiasong Road, Qingpu District, Shanghai, China;Shanghai;Shanghai;China;Shanghai University of Political Science and Law (SHUPL) was founded in 1984 and is a key institution specializing in law and related disciplines under the Shanghai Municipal Government. It has evolved into a comprehensive university with a strong emphasis on legal education, offering undergraduate, master's, and doctoral programs. SHUPL is renowned for its programs in law, criminal justice, public administration, and international affairs, with a curriculum designed to meet the demands of modern legal practice and governance. The university fosters a vibrant academic environment, featuring state-of-the-art facilities, including moot courtrooms and legal clinics, and emphasizes practical training through internships and collaborations with legal institutions. Campus life is enriched by diverse student organizations, cultural events, and sports activities, promoting holistic development. SHUPL's strategic location in Shanghai provides students with ample opportunities for professional networking and career advancement in one of China's most dynamic cities.;https://www.shupl.edu.cn;18000.00;28000.00;CNY;https://static-data.gaokao.cn/upload/school/201914/1552529288_7688_thumb.jpg;"[""https://static-data.gaokao.cn/upload/school/201914/1552529288_7688_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201914/1552529288_4914_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201914/1552529288_3019_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201914/1552529288_7194_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201914/1552529288_1059_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201914/1552529288_7224_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201914/1552529288_4849_thumb.jpg""]";1984;"[""Regular""]";2025-10-06 16:23:37.266274+00;2026-01-30 21:44:39.473418+00;https://cdn.urongda.com//images/normal/medium/shanghai-university-of-politic-science-and-law-logo-1024px.png;[];1850;245;;;[];;shanghai-university-of-political-science-and-law;2026-05-30;true;[];;CNY;false;0;{};{};U3;Medium;true;false
484a04b5-d0fb-4b34-b5a8-001840522a8f;Xi’an Technological University;西安工业大学;No. 2, Jinhua North Road, Beilin District, Xi’an, Shaanxi Province, China;Xi’an;Shaanxi;China;Xi’an Technological University (XATU), founded in 1955, is a key provincial university in Shaanxi, known for its strong emphasis on engineering and technology. Originally established as Xi’an Institute of Technology, it has evolved into a comprehensive institution offering programs in engineering, science, management, arts, and economics. The university excels in fields such as mechanical engineering, materials science, optical engineering, and information technology, with notable research in precision manufacturing and photoelectric technology. It hosts several provincial key laboratories and engineering research centers, fostering innovation and industry collaboration. XATU's campus in Xi’an, a historic city in northwest China, provides a vibrant academic environment with modern facilities, student clubs, and cultural activities, attracting over 20,000 students. The university emphasizes practical skills and entrepreneurship, contributing to regional development and producing graduates well-prepared for careers in technology and engineering sectors.;https://www.xatu.edu.cn;18000.00;28000.00;CNY;https://static-data.gaokao.cn/upload/school/201906/1559825929_5265_thumb.jpg;"[""https://static-data.gaokao.cn/upload/school/201906/1559825929_5265_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/202119/1618815598_6866_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201906/1559825929_5925_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201906/1559825929_7730_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201906/1559825929_7691_thumb.jpg""]";1955;"[""Regular""]";2026-03-02 15:04:40.069769+00;2026-03-02 15:09:07.536402+00;https://cdn.urongda.com//images/normal/medium/xian-technological-university-logo-1024px.png;[];1800;180;;;[];;xian-technological-university;2026-05-30;true;[9];;CNY;false;0;{};{};U3;Medium;false;false
32474da3-7abb-469c-9c96-673647f1975f;Zhejiang University of Finance and Economics;浙江财经大学;No. 18, Xueyuan Street, Xiasha Higher Education Park, Hangzhou, Zhejiang Province, China;Hangzhou;Zhejiang;China;Zhejiang University of Finance and Economics (ZUFE), founded in 1974, is a prominent public university specializing in economics, management, and finance. Located in Hangzhou, Zhejiang Province, ZUFE has evolved into a key institution for cultivating professionals in finance, accounting, and business administration. The university offers a wide range of undergraduate, master's, and doctoral programs, with strengths in applied economics, business management, and public administration. Its curriculum emphasizes practical skills and innovation, supported by modern facilities and collaborations with industries. ZUFE's campus in Xiasha Higher Education Park provides a vibrant academic environment, featuring libraries, research centers, and student activities that foster holistic development. The university is recognized for its contributions to regional economic development and has a growing reputation in China's higher education landscape.;https://www.zufe.edu.cn;18000.00;30000.00;CNY;https://static-data.gaokao.cn/upload/school/201908/1559987832_3805_thumb.jpg;"[""https://static-data.gaokao.cn/upload/school/201908/1559987832_3805_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201908/1559987832_6376_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201910/1560097245_6680_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201910/1560097245_2504_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201908/1559987832_9735_thumb.jpg""]";1974;"[""Regular""]";2025-10-06 16:26:45.575525+00;2025-12-22 19:15:01.911792+00;https://cdn.urongda.com//images/normal/medium/zhejiang-university-of-finance--economics-logo-1024px.png;[];1850;185;;;[];;zhejiang-university-of-finance-and-economics;2026-05-30;true;[9];;CNY;false;0;{};{};U3;Medium;false;false
d8c5901a-9074-47c0-b30d-486b68d0bfe6;Gannan Normal University;赣南师范大学;No. 1, Xueyuan Road, Zhanggong District, Ganzhou City, Jiangxi Province, China;Ganzhou;Jiangxi;China;Gannan Normal University, founded in 1958, is a key provincial university located in Ganzhou, Jiangxi Province. It focuses on teacher education and has evolved into a comprehensive institution offering a wide range of disciplines. The university excels in fields such as education, literature, history, and science, with notable programs in Chinese language and literature, teacher training, and regional cultural studies. It plays a vital role in serving the educational and economic development of southern Jiangxi. Campus life is vibrant, featuring modern facilities, student clubs, and cultural activities that enrich the academic experience. The university emphasizes practical skills and innovation, preparing graduates for careers in education and beyond.;https://www.gnnu.edu.cn;18000.00;28000.00;CNY;https://studyinchina.academy/wp-content/uploads/2025/09/2025091906361311.webp;"[""https://studyinchina.academy/wp-content/uploads/2025/09/2025091906361311.webp"",""https://studyinchina.academy/wp-content/uploads/2025/09/2025091906361553.webp"",""https://studyinchina.academy/wp-content/uploads/2025/09/2025091906361166.webp"",""https://studyinchina.academy/wp-content/uploads/2025/09/2025091906361721.webp""]";1958;"[""Regular""]";2025-10-04 13:55:29.176714+00;2026-01-30 21:36:17.875687+00;https://cdn.urongda.com//images/normal/medium/gannan-normal-university-logo-1024px.png;[];1850;245;;;[];;gannan-normal-university-d8c5901a;2026-05-30;true;[];;CNY;false;0;{};{};U3;Medium;true;false
6e1aff75-243f-4bcf-a3b8-814dd01c884f;Nanjing Tech University;南京工业大学;No. 30 Puzhu South Road, Pukou District, Nanjing, Jiangsu Province, China;Nanjing;Jiangsu;China;Nanjing Tech University (NJTech), founded in 1902, is a prominent public university in Nanjing, Jiangsu Province, with a strong focus on engineering, technology, and applied sciences. It evolved from the Sanjiang Normal School and has grown into a comprehensive institution offering a wide range of programs. NJTech excels in fields such as chemical engineering, materials science, civil engineering, and environmental science, supported by state-level key laboratories and research centers. The university emphasizes innovation and industry collaboration, contributing significantly to regional economic development. Campus life is vibrant, with modern facilities, student clubs, and cultural activities, fostering a dynamic learning environment. NJTech is committed to cultivating high-quality professionals and has partnerships with international institutions for academic exchanges and joint research.;https://www.njtech.edu.cn;18000.00;32000.00;CNY;https://studyinchina.academy/wp-content/uploads/2025/09/2025092813481425.webp;"[""https://studyinchina.academy/wp-content/uploads/2025/09/2025092813481425.webp"",""https://studyinchina.academy/wp-content/uploads/2025/09/2025092813482810.webp"",""https://studyinchina.academy/wp-content/uploads/2025/09/2025092813482559.webp"",""https://studyinchina.academy/wp-content/uploads/2025/09/2025092813482356.webp"",""https://studyinchina.academy/wp-content/uploads/2025/09/2025092813482131.webp"",""https://studyinchina.academy/wp-content/uploads/2025/09/2025092813481778.webp"",""https://studyinchina.academy/wp-content/uploads/2025/09/2025092813481218.webp""]";1902;"[""Regular""]";2025-10-04 00:24:44.686162+00;2025-12-22 19:15:01.911792+00;https://cdn.urongda.com//images/normal/medium/nanjing-tech-university-logo-1024px.png;[];1200;85;;;[];;nanjing-tech-university-6e1aff75;2026-06-12;true;;;CNY;false;0;{};{};U3;Medium;false;false
72eab548-a265-4bda-9f55-089c8d16084e;Sichuan University;四川大学;No. 24 South Section 1, Yihuan Road, Chengdu, Sichuan Province, China;Chengdu;Sichuan;China;Sichuan University (SCU), founded in 1896, is a prestigious comprehensive university located in Chengdu, Sichuan Province. As a Double First-Class institution, it excels in fields such as medicine, engineering, humanities, and natural sciences. Notable programs include stomatology, clinical medicine, materials science, and biotechnology, with strong research output and international collaborations. The university boasts a vibrant campus life, featuring modern facilities, diverse student clubs, and cultural activities, fostering innovation and global perspectives among its students. SCU is committed to academic excellence and societal contribution, making it a top choice for higher education in China.;https://www.scu.edu.cn;25000.00;40000.00;CNY;https://studyinchina.academy/wp-content/uploads/2025/10/2025100323471670.webp;"[""https://studyinchina.academy/wp-content/uploads/2025/09/2025092814115041.webp"",""https://studyinchina.academy/wp-content/uploads/2025/09/2025092814114164.webp"",""https://studyinchina.academy/wp-content/uploads/2025/09/2025092814113771.webp"",""https://studyinchina.academy/wp-content/uploads/2025/09/2025092814114529.webp""]";1896;"[""Double First-Class"",""985"",""211""]";2025-10-03 23:47:24.836872+00;2026-01-30 21:45:14.339011+00;https://cdn.urongda.com//images/normal/medium/sichuan-university-logo-1024px.png;[];150;10;Study at Sichuan University | SICA Admission Services;Join Sichuan University, a top-ranked Double First-Class institution in Chengdu. Study medicine, engineering, and more. ;"[""Sichuan University"",""SCU"",""四川大学"",""Double First-Class University"",""study in Chengdu"",""international students"",""medical programs"",""engineering degrees"",""top Chinese universities"",""world ranking 150"",""study in China"",""comprehensive university"",""stomatology"",""clinical medicine"",""higher education China""]";;sichuan-university;2026-07-10;true;[];;CNY;false;0;{};{};U1;Medium;true;false
